,1552316_a_at,1552509_a_at,1552519_at,1552616_a_at,1553102_a_at,1553243_at,1553677_a_at,1553960_at,1553961_s_at,1554044_a_at,1554408_a_at,1554483_at,1554485_s_at,1555579_s_at,1555740_a_at,1555758_a_at,1555778_a_at,1555854_at,1555889_a_at,1556056_at,1556314_a_at,1556364_at,1556427_s_at,1556579_s_at,1557455_s_at,1557938_s_at,1558304_s_at,1558820_a_at,1558828_s_at,1560049_at,1563182_at,1564164_at,1565162_s_at,1568658_at,200078_s_at,200672_x_at,200696_s_at,200762_at,200771_at,200785_s_at,200843_s_at,200846_s_at,200853_at,200878_at,200884_at,200904_at,200910_at,200911_s_at,200965_s_at,201009_s_at,201010_s_at,201012_at,201014_s_at,201030_x_at,201034_at,201036_s_at,201261_x_at,201286_at,201291_s_at,201292_at,201336_at,201348_at,201380_at,201416_at,201425_at,201432_at,201460_at,201524_x_at,201525_at,201539_s_at,201540_at,201548_s_at,201558_at,201577_at,201584_s_at,201664_at,201719_s_at,201754_at,201761_at,201762_s_at,201811_x_at,201842_s_at,201865_x_at,201866_s_at,201885_s_at,201890_at,201920_at,201953_at,201957_at,201963_at,201984_s_at,201989_s_at,202016_at,202032_s_at,202073_at,202084_s_at,202095_s_at,202112_at,202148_s_at,202156_s_at,202157_s_at,202158_s_at,202175_at,202202_s_at,202242_at,202260_s_at,202292_x_at,202350_s_at,202377_at,202433_at,202464_s_at,202503_s_at,202528_at,202552_s_at,202589_at,202596_at,202609_at,202705_at,202708_s_at,202723_s_at,202724_s_at,202737_s_at,202746_at,202747_s_at,202759_s_at,202762_at,202779_s_at,202856_s_at,202870_s_at,202883_s_at,202884_s_at,202886_s_at,202912_at,202920_at,202921_s_at,202954_at,202973_x_at,203007_x_at,203010_at,203016_s_at,203022_at,203065_s_at,203068_at,203088_at,203097_s_at,203108_at,203149_at,203187_at,203213_at,203214_x_at,203228_at,203249_at,203276_at,203296_s_at,203323_at,203324_s_at,203329_at,203342_at,203362_s_at,203400_s_at,203407_at,203414_at,203432_at,203434_s_at,203435_s_at,203510_at,203548_s_at,203549_s_at,203554_x_at,203599_s_at,203640_at,203661_s_at,203662_s_at,203680_at,203688_at,203744_at,203755_at,203766_s_at,203799_at,203812_at,203845_at,203851_at,203860_at,203876_s_at,203878_s_at,203881_s_at,203980_at,204011_at,204018_x_at,204026_s_at,204042_at,204115_at,204134_at,204151_x_at,204154_at,204159_at,204162_at,204170_s_at,204175_at,204247_s_at,204271_s_at,204273_at,204294_at,204320_at,204351_at,204388_s_at,204389_at,204396_s_at,204421_s_at,204422_s_at,204438_at,204477_at,204478_s_at,204482_at,204484_at,204570_at,204591_at,204641_at,204642_at,204654_s_at,204678_s_at,204719_at,204731_at,204753_s_at,204754_at,204755_x_at,204767_s_at,204773_at,204825_at,204894_s_at,204955_at,204963_at,204997_at,205005_s_at,205006_s_at,205052_at,205082_s_at,205083_at,205116_at,205117_at,205139_s_at,205200_at,205204_at,205208_at,205220_at,205231_s_at,205236_x_at,205259_at,205277_at,205345_at,205382_s_at,205384_at,205404_at,205412_at,205478_at,205480_s_at,205498_at,205522_at,205644_s_at,205713_s_at,205726_at,205730_s_at,205774_at,205824_at,205909_at,205913_at,205941_s_at,205960_at,206030_at,206093_x_at,206101_at,206102_at,206163_at,206167_s_at,206170_at,206176_at,206201_s_at,206208_at,206209_s_at,206243_at,206262_at,206363_at,206453_s_at,206481_s_at,206488_s_at,206499_s_at,206637_at,206701_x_at,206742_at,206767_at,206868_at,206930_at,206949_s_at,206955_at,207016_s_at,207071_s_at,207092_at,207096_at,207168_s_at,207170_s_at,207172_s_at,207175_at,207275_s_at,207277_at,207348_s_at,207547_s_at,207761_s_at,207828_s_at,207877_s_at,207977_s_at,208079_s_at,208158_s_at,208383_s_at,208490_x_at,208510_s_at,208523_x_at,208527_x_at,208546_x_at,208579_x_at,208580_x_at,208583_x_at,208607_s_at,208609_s_at,208621_s_at,208623_s_at,208644_at,208667_s_at,208689_s_at,208789_at,208847_s_at,208848_at,208868_s_at,208869_s_at,208891_at,208892_s_at,208893_s_at,208932_at,208944_at,208972_s_at,208981_at,208982_at,209014_at,209074_s_at,209086_x_at,209087_x_at,209090_s_at,209116_x_at,209160_at,209183_s_at,209186_at,209209_s_at,209210_s_at,209218_at,209220_at,209283_at,209297_at,209298_s_at,209302_at,209311_at,209348_s_at,209367_at,209384_at,209391_at,209392_at,209408_at,209458_x_at,209467_s_at,209478_at,209487_at,209488_s_at,209493_at,209496_at,209512_at,209539_at,209543_s_at,209545_s_at,209550_at,209555_s_at,209576_at,209612_s_at,209613_s_at,209614_at,209616_s_at,209635_at,209656_s_at,209683_at,209686_at,209687_at,209699_x_at,209714_s_at,209755_at,209763_at,209773_s_at,209789_at,209821_at,209825_s_at,209868_s_at,209877_at,209894_at,209911_x_at,210046_s_at,210051_at,210052_s_at,210078_s_at,210106_at,210145_at,210202_s_at,210243_s_at,210298_x_at,210299_s_at,210386_s_at,210387_at,210471_s_at,210495_x_at,210511_s_at,210517_s_at,210559_s_at,210751_s_at,210766_s_at,210786_s_at,210817_s_at,210839_s_at,210869_s_at,210946_at,210963_s_at,210964_s_at,210968_s_at,211026_s_at,211340_s_at,211354_s_at,211355_x_at,211356_x_at,211458_s_at,211467_s_at,211569_s_at,211653_x_at,211671_s_at,211696_x_at,211699_x_at,211719_x_at,211745_x_at,211762_s_at,211922_s_at,211986_at,212071_s_at,212097_at,212111_at,212115_at,212120_at,212122_at,212141_at,212224_at,212230_at,212253_x_at,212254_s_at,212298_at,212327_at,212328_at,212353_at,212464_s_at,212472_at,212473_s_at,212486_s_at,212509_s_at,212549_at,212589_at,212590_at,212610_at,212653_s_at,212675_s_at,212701_at,212713_at,212741_at,212750_at,212761_at,212766_s_at,212793_at,212796_s_at,212818_s_at,212845_at,212858_at,212875_s_at,212886_at,212914_at,212950_at,213005_s_at,213058_at,213068_at,213071_at,213075_at,213100_at,213181_s_at,213221_s_at,213227_at,213247_at,213258_at,213317_at,213348_at,213353_at,213364_s_at,213399_x_at,213451_x_at,213486_at,213491_x_at,213519_s_at,213524_s_at,213564_x_at,213644_at,213656_s_at,213661_at,213675_at,213706_at,213715_s_at,213730_x_at,213805_at,213895_at,213909_at,213911_s_at,213924_at,213947_s_at,214036_at,214063_s_at,214091_s_at,214290_s_at,214414_x_at,214439_x_at,214456_x_at,214501_s_at,214505_s_at,214581_x_at,214582_at,214710_s_at,214761_at,214889_at,214890_s_at,215016_x_at,215039_at,215146_s_at,215171_s_at,215695_s_at,215779_s_at,215913_s_at,215918_s_at,216035_x_at,216037_x_at,216321_s_at,216331_at,216333_x_at,216442_x_at,216511_s_at,216594_x_at,216620_s_at,216840_s_at,217047_s_at,217232_x_at,217234_s_at,217414_x_at,217428_s_at,217437_s_at,217504_at,217730_at,217755_at,217781_s_at,217871_s_at,217886_at,217890_s_at,217989_at,218009_s_at,218031_s_at,218032_at,218039_at,218068_s_at,218069_at,218087_s_at,218145_at,218280_x_at,218300_at,218306_s_at,218324_s_at,218349_s_at,218368_s_at,218399_s_at,218418_s_at,218459_at,218474_s_at,218486_at,218487_at,218517_at,218546_at,218585_s_at,218625_at,218651_s_at,218656_s_at,218665_at,218711_s_at,218728_s_at,218736_s_at,218782_s_at,218865_at,218883_s_at,218901_at,218934_s_at,218950_at,218970_s_at,218979_at,219059_s_at,219061_s_at,219064_at,219091_s_at,219093_at,219125_s_at,219132_at,219140_s_at,219148_at,219230_at,219281_at,219295_s_at,219398_at,219463_at,219477_s_at,219563_at,219569_s_at,219616_at,219626_at,219689_at,219761_at,219902_at,219918_s_at,219935_at,219939_s_at,219978_s_at,219981_x_at,220037_s_at,220065_at,220161_s_at,220213_at,220276_at,220327_at,220642_x_at,220736_at,220751_s_at,220765_s_at,220966_x_at,221104_s_at,221189_s_at,221295_at,221521_s_at,221523_s_at,221556_at,221558_s_at,221589_s_at,221637_s_at,221664_s_at,221732_at,221747_at,221748_s_at,221796_at,221827_at,221870_at,221885_at,221928_at,222036_s_at,222067_x_at,222077_s_at,222083_at,222140_s_at,222231_s_at,222317_at,222338_x_at,222351_at,222396_at,222494_at,222513_s_at,222537_s_at,222606_at,222608_s_at,222717_at,222725_s_at,222740_at,222847_s_at,223000_s_at,223008_s_at,223075_s_at,223087_at,223229_at,223232_s_at,223245_at,223278_at,223300_s_at,223301_s_at,223316_at,223398_at,223430_at,223438_s_at,223467_at,223531_x_at,223727_at,223828_s_at,223993_s_at,224339_s_at,224352_s_at,224397_s_at,224414_s_at,224448_s_at,224468_s_at,224511_s_at,224543_at,224616_at,224645_at,224663_s_at,224715_at,224727_at,224752_at,224822_at,224871_at,224881_at,224894_at,224895_at,224906_at,224951_at,224954_at,224964_s_at,224984_at,224996_at,225008_at,225093_at,225102_at,225160_x_at,225162_at,225185_at,225201_s_at,225207_at,225244_at,225274_at,225354_s_at,225418_at,225424_at,225426_at,225427_s_at,225442_at,225463_x_at,225474_at,225511_at,225524_at,225546_at,225568_at,225575_at,225601_at,225627_s_at,225629_s_at,225630_at,225638_at,225655_at,225662_at,225665_at,225688_s_at,225721_at,225723_at,225776_at,225778_at,225900_at,225947_at,225949_at,225968_at,225975_at,225977_at,226018_at,226022_at,226028_at,226066_at,226070_at,226095_s_at,226112_at,226169_at,226277_at,226303_at,226304_at,226322_at,226338_at,226380_at,226393_at,226402_at,226425_at,226440_at,226492_at,226625_at,226627_at,226656_at,226657_at,226685_at,226694_at,226705_at,226711_at,226713_at,226726_at,226731_at,226751_at,226834_at,226844_at,226875_at,226899_at,226911_at,226915_s_at,226932_at,226955_at,227006_at,227041_at,227042_at,227066_at,227108_at,227126_at,227140_at,227148_at,227178_at,227183_at,227243_s_at,227312_at,227319_at,227326_at,227333_at,227373_at,227419_x_at,227437_at,227529_s_at,227530_at,227554_at,227558_at,227561_at,227646_at,227657_at,227692_at,227713_at,227771_at,227780_s_at,227791_at,227874_at,227899_at,228104_at,228159_at,228186_s_at,228195_at,228268_at,228333_at,228368_at,228372_at,228376_at,228401_at,228409_at,228411_at,228434_at,228445_at,228481_at,228540_at,228555_at,228568_at,228573_at,228584_at,228618_at,228665_at,228698_at,228716_at,228727_at,228728_at,228730_s_at,228766_at,228770_at,228771_at,228772_at,228787_s_at,228854_at,228855_at,228875_at,228885_at,228967_at,229011_at,229024_at,229055_at,229086_at,229127_at,229177_at,229222_at,229308_at,229310_at,229319_at,229321_s_at,229344_x_at,229357_at,229479_at,229487_at,229657_at,229693_at,229778_at,229800_at,229802_at,229839_at,229898_at,229910_at,229948_at,230003_at,230250_at,230292_at,230309_at,230353_at,230360_at,230438_at,230463_at,230595_at,230670_at,230795_at,230992_at,231015_at,231050_at,231067_s_at,231118_at,231736_x_at,231773_at,231947_at,231991_at,232201_at,232204_at,232313_at,232331_at,232341_x_at,232609_at,232628_at,232662_x_at,232935_at,233011_at,233110_s_at,233496_s_at,233814_at,234312_s_at,234351_x_at,235044_at,235054_at,235076_at,235129_at,235173_at,235199_at,235201_at,235279_at,235306_at,235368_at,235427_at,235456_at,235556_at,235570_at,235708_at,235849_at,235978_at,236038_at,236044_at,236262_at,236359_at,236383_at,236656_s_at,236699_at,236936_at,237154_at,237351_at,238003_at,238009_at,238062_at,238066_at,238151_at,238332_at,238577_s_at,238613_at,238835_at,239262_at,239345_at,239398_at,239523_at,240890_at,241381_at,241925_x_at,241929_at,242181_at,242541_at,242828_at,242931_at,244276_at,244885_at,32259_at,32625_at,34726_at,35776_at,37892_at,41577_at,43427_at,44696_at,45297_at,48031_r_at,49452_at,53991_at,56256_at,58780_s_at,65517_at,65718_at,89977_at,Class
GSM272923,7.762636366000001,9.80800357,9.819716889,7.804212766,8.275510648,9.048580693,6.060343222999999,7.718478697999999,8.046045497,10.03448506,5.233704366,8.816886371,9.75244514,9.403665322,9.447935217000001,3.8829789310000002,9.491395307000001,8.190910348,11.30258368,6.729829983999999,7.760776022999999,6.713918041,8.565363223,7.398188574,6.416307164,10.96691875,6.182373028,7.858456345,9.518284717,7.761322342000001,7.139825887000001,5.2332979360000005,11.86633208,7.398133128,8.696919115,10.05458832,12.54082555,11.42158252,10.77806758,8.558402823,9.189135582,8.913579171,9.98266789,12.09007895,8.322013045,10.7093,9.877192641,11.32474728,10.46850925,12.57601777,12.96238939,12.35755522,7.026805402999999,12.22351724,10.6939067,9.777142527,7.587478015,7.42083203,3.8225100519999997,4.279337948,11.4718563,12.69473081,8.511704652,6.565835886,11.79644407,12.36457923,7.863091594,10.07185178,13.49589143,11.79928715,13.04065782,7.31184111,8.088564219,9.401960527,8.239236761,7.452043005,10.35025104,11.81274124,8.154553796,9.710309194,9.808062986,11.87361963,10.23863524,8.731940324,11.38523924,4.437455689,8.225788651,8.599585064,8.705140841,10.76347579,7.7619724439999995,10.58814506,11.82287624,8.463124315,8.762448832,10.05918314,3.8860640230000003,11.25976958,6.709248627999999,8.356203617,10.392986,7.878426247999999,7.362475895,9.851133353,8.19179133,8.805142072999999,7.963215525,9.49258461,10.53668982,8.12794454,9.960785189,5.403159595,6.652100825,8.326918616,6.176547022,10.18153926,9.977553752,3.862652686,6.448694998,7.579531028,9.41555124,8.577815198,9.31570594,10.41177033,11.10901444,8.547312732,6.410363879,5.451208781,4.86896078,8.654502885,9.169991337999999,8.569023025,10.62710359,9.290513336,6.911576376,5.275901405,9.831978046,8.491594223,8.238712888,5.678795538999999,6.793687544,11.03952574,7.899085422000001,10.85192389,9.25018759,6.446871348999999,7.799148465,8.297095833,5.327208632,5.291764767,6.9005706579999995,8.920943391,5.351104652,7.586355936,11.11415603,10.642657699999999,9.120816997999999,7.33350324,4.097338364,9.52921606,10.18250807,11.17552165,6.713918041,8.584026253,9.816847756,8.257095689,12.32868169,12.29717,6.296570655,7.25423165,10.39128251,6.689674285,8.035908841,11.860621499999999,9.067241109,6.374964896,4.067982201,9.882539211000001,10.11732842,8.768911595,7.852453355,10.86091962,7.510763436,5.109375733,6.534607117999999,8.509706748,13.68870007,9.485890054,13.15405336,5.833341083,9.84244879,10.53653797,7.772747575,12.36305233,10.02291679,9.094754798,5.260358521000001,6.276833073,7.655715892000001,6.4321033729999995,8.59582884,7.451975426000001,7.407693019,4.368962246000001,4.531364474,10.06227301,9.454075167000001,7.934984316,7.3589851589999995,7.8041000579999995,9.881814698,6.510346639,7.623660925,9.397330782000001,8.477880435,10.97449827,7.432434207000001,4.181247785,8.496523782999999,4.502418279,5.5074705239999995,10.95159249,9.789316817000001,7.93160487,8.028396601,7.85802593,6.446038797999999,7.298139334,4.883806313,11.13344415,10.45836827,8.497776896,10.11595738,8.274066295,7.97683581,8.175896398999999,8.394590039,7.806867205,8.750259445,8.225442705,7.560418188,11.06948887,9.496467885,8.088912956,8.193760527,6.795695714,8.162251727000001,7.524277325,7.120217675,7.335083037,13.15203463,8.43572993,9.457471353999999,10.3941329,10.94597508,11.53028625,10.38476986,6.048517073999999,10.43938598,5.960223536,8.741913806,8.94066059,5.8084172039999995,8.350083984,5.160380139,13.001826699999999,4.54106141,9.199758919,8.247806651,10.46482965,10.15725685,4.288926479,7.191782106000001,6.726199823,8.594204402,7.1081178629999995,8.551953124,7.676565435,8.496608384,10.576341099999999,8.031274453,8.730367711,9.970998371,9.094996225,11.93024933,6.258055715,8.301439638,7.836771635,9.826473123,8.594163816,7.185131439,7.811883104,7.8139689379999995,9.865075867,7.014059052,10.12297324,11.55299843,7.377721566,10.01880921,9.227688594,7.875995028999999,12.35963454,11.22822523,8.020205682,6.3092182260000005,7.798275307000001,11.58729459,5.769866051,7.18369887,11.45852991,4.969092829,9.90985244,10.10701354,6.303499185,10.00469876,5.8155511220000005,6.711414551,6.577057025,8.47473734,6.705667448,6.385697738999999,11.85990154,9.160204956,5.906610975,8.801241328,8.217459007999999,10.43599759,10.17972727,11.78922674,10.48187775,9.885252143999999,8.266534253,8.008462717,9.371843686,8.456263136,8.512482504,8.234548686,11.72365851,8.255896137999999,10.31356252,10.38144732,9.676800916,8.958848107,9.711922373,10.84678388,10.33899312,13.57557976,11.49077828,10.15908627,8.434678562,10.05486744,11.09891327,6.293781223,10.01560351,12.33926138,10.01005552,9.089491719,8.479968211000001,9.388158876,10.24843532,6.029549899,9.393759861,6.82242622,10.91142587,4.937061217,13.22518442,8.596525117,8.450154991,9.486765112,10.02973097,10.24995772,11.39983393,8.51678239,9.793234047,8.821569602,7.2071378610000005,8.95892042,11.62926314,8.255649953999999,12.75288796,11.72539365,9.075007579,11.12679475,6.323683015,10.21902423,6.784914045,8.396672862,11.74306744,12.12949512,4.674559361,7.561330717000001,10.72119223,4.406140327,6.758157791,7.435303159,6.826154971,9.4729967,8.010281236,9.603555666,7.634216586,8.457198513,7.277748386,5.062897745,6.444572066,10.36163915,7.355179443,7.775770089,7.440806519,11.88601496,12.34186745,8.382731522,4.537971478999999,7.295861124,10.79100859,5.404456699,11.05639342,5.460497706,6.801961519,8.876292194,7.478575815,9.697903254,10.13565573,10.18514399,10.97108673,9.788838846,10.55063278,11.98779837,11.18784863,9.670099177,8.519102067,8.705328065,8.699917361,9.83429184,8.635358552000001,9.680466808,11.97273072,9.640557725,13.62613926,13.08342485,10.69010637,13.40178238,8.370178833999999,11.28267123,11.34329235,12.79207154,11.90405348,9.115732016,8.946797206,10.83606868,7.153733352000001,5.936802062000001,10.59304097,10.04110547,8.618710819,9.814055236,9.737930932000001,9.680242362000001,9.472144883,6.764961745,10.61317989,6.159619999999999,7.502127132999999,7.394224384,12.28303448,9.277164393,8.932426958999999,8.564396163,10.68558832,10.29032106,9.167742289,8.57383107,10.15648958,11.457982699999999,7.624770938999999,10.20612345,7.295031614,8.763181023,9.458839715,7.469432526,10.21278942,6.609665959,10.02151671,9.041475028999999,8.796863763,9.76347619,9.731456586,7.7689212670000005,11.020340800000001,11.42758002,9.79199001,6.06621861,7.250057575,8.4335579,9.944093503,10.53323303,9.211893515,7.257922077999999,10.0361934,8.162080966,9.717589525,10.37920564,10.58955028,8.440940092,10.45474418,9.216087349,12.38285372,12.224811,7.4593220570000005,9.388594306,9.154688835,9.18489767,11.13200242,7.503106255,8.019781396,7.29283855,8.48905722,5.203149875,10.28862944,8.788429255,5.825757741,6.637748369,9.4241153,12.17896044,9.085092227999999,13.388559299999999,9.169851542,12.42987691,8.827166707,12.61613379,7.873235631,8.513470324,4.873481279,8.945404301,7.388515773,7.3131081579999995,9.868703017,9.381319381,7.564852244,9.580557771,10.07248533,4.818585939,8.357709942,8.286799882999999,9.406949612,9.162774426,9.901003421,9.692589666,10.54973075,10.7234373,9.375573117,12.08479888,8.953983211,9.06085178,9.478872302000001,13.51648617,6.111665005,13.17971915,3.637102625,7.843729507999999,7.734662659,10.23334188,7.223042905,9.680491286,10.63321079,8.406174972999999,10.01193048,9.438842654,5.230199796,9.539346324,9.729415979,3.9970304660000004,7.260745743999999,8.283918986,11.53257091,6.215302787000001,7.971560782999999,7.631842585,8.698859933,6.4755605229999995,5.58184286,7.062843322999999,6.646909872,10.45677126,7.279932293,7.073052004,9.050364777,9.335517521,8.018000532,9.541099221,4.334690547,9.356973682000001,9.44159571,10.88819181,9.89393848,8.794594228,7.7079244629999994,11.2573112,5.544375357000001,9.971840907,6.349776676,9.093296733999999,10.07139881,7.737946739,8.13925527,6.179119657999999,10.78004379,7.185404397999999,9.730384234,9.018314035,8.745515017999999,7.785486161000001,7.480443191,11.32129293,3.3608643139999996,8.875976913999999,8.118643646,10.35192301,12.18618518,4.581548742,7.388974043999999,10.67607346,7.501129122,7.917523706,7.062313334,10.38645277,6.8714731239999995,9.756769515,3.160450022,9.692096917,11.58538218,4.2460926269999995,7.262077501,9.968014832,9.683213498999999,9.691427252,7.1259705360000005,7.80645105,7.918813308,7.931332272000001,8.72761178,8.2881588,7.8804074260000005,8.696633105,6.8643773910000006,7.059241705,9.575471732,5.5851429260000005,7.830324267000001,8.809760493999999,5.432779898,8.068353262,8.137314534,7.357819179,8.004475567,11.36530193,11.89026265,10.12645447,8.149402404,10.17503405,6.98477661,9.896104031,5.565180058999999,7.410319205,6.618939286,8.116303103,7.1998564510000005,8.815174678,7.914232423,6.752130366,9.639859354,7.225127237000001,10.07060259,11.45940576,6.865100493,6.91804218,3.62996348,8.803685748,8.900462508,4.72366596,4.8778774160000005,9.993644308,9.187081024,9.10045723,10.56891845,5.002564143,5.064233037,6.466960239,4.0707022980000005,8.053165672,7.363795825,11.47380628,8.115388348,9.345845349,6.752444212,10.36884269,7.724642977,9.96640075,8.48647125,10.38569802,7.435581268,8.648403962,7.705084275,7.597565391,8.097899322,7.101539197,9.686610929,7.405771753,11.04189219,8.55131542,8.974914595,6.790656519,7.466171377999999,9.111467204,9.482408238,8.845789748,9.824892177,10.11456277,10.72533208,10.29840264,7.91495742,10.01505723,10.53179739,9.268519641000001,10.12367655,9.223732902,10.35948375,10.52220005,5.94272857,10.52442166,10.13309941,8.579333959,10.944254800000001,7.8005391479999995,11.02233854,8.52814089,7.847228526,11.31075746,8.419748219,9.010106091,10.84428327,7.896027901,8.15291494,7.382489361,10.37953175,8.498688533,7.398339579,9.99027184,6.030245897,8.640107805,9.702357647000001,6.838811755,7.427834745,4.926251432,9.428997407,10.38884775,9.573590094,9.875530936,7.046370422000001,8.086697406,8.110653702999999,7.963811304,6.864020387,8.002242641,8.716151172,9.816489386,7.943212681,10.96100558,10.08188453,8.862720846,9.012067129,6.776219191,9.004508091,8.875195093,8.905151487000001,8.997352217000001,8.149725313,8.300463143,9.42728285,6.379943256000001,8.237773643999999,7.479327517000001,6.948266543,8.808841457,9.053263416,7.149822899,10.74265336,7.868983833,9.178708562999999,8.38255133,9.50388573,10.47922302,9.131885582,8.881956872,8.971052237,6.1777432160000005,8.53401455,9.978599325,10.10836091,8.214078931,10.02116841,6.007476027,8.60783508,7.60458248,9.586103747000001,7.803541341,8.962289548,8.140386081,6.550005293,7.245738286,6.203294266,7.8622375,6.08142427,6.44843008,8.479492167,8.246857078,8.24258115,7.072271586,8.407615814,9.173767874,8.952054005,9.244991692000001,9.916282264,5.608493642000001,8.616767486,10.44148385,8.635358552000001,8.452129399,11.56356926,10.57414021,6.713270955,9.148462713999999,8.504110548,8.394776822999999,8.345082265,8.360410672,8.039218077000001,8.183656857,7.526261836000001,7.991094733,7.9019291879999995,6.937917088,10.78512935,8.230560607000001,8.191646536,8.456471279,9.305658749,5.673423538,12.43073197,7.613423632000001,10.02943629,8.701753934,6.596866427,7.478023087,7.600578564,9.185493321000001,8.313051275,8.460332387000001,7.613154515,8.843289708,7.193604636,7.376794897000001,7.124797983,10.16099093,8.592902511,11.76265586,7.810417475,9.068765724,8.573804825,6.634722704,10.19343582,7.52474451,6.869547119,8.8330268,7.873213525,8.903664057,7.8745660420000005,5.761135545,7.531380657000001,8.522766856,7.297539675,6.793045792000001,7.006783576,8.136527327000001,8.673762871000001,7.472913983,7.187374651,8.927365963,3.716469523,9.577510535,7.601418742000001,8.550557827999999,8.726760178,9.006141758,3.456287161,9.45437174,7.568906306000001,8.59087709,7.396125346,7.058916234,9.156665634,8.201165873999999,8.375381981,7.097820072999999,7.968443457999999,7.929959719,8.745355348,7.438116692,9.180257237000001,8.065187506000001,8.521993938,7.839260527,8.14123506,8.295712579,7.9076136770000005,13.13926987,7.5510148820000005,8.27533896,7.534828506,6.522144936,10.18911468,8.787044151,7.437801138999999,6.850134258,6.948462146000001,7.709595807,9.515004681,8.217712968999999,9.926488293,6.1159877929999995,7.109970033,8.372464805,9.042578107999999,7.492291507999999,8.354522644,7.090918187000001,8.023382016000001,7.159249554,7.501563963,7.18192492,7.63145697,8.727218119,7.802733218999999,9.243068336,8.075149654,4.329789525,7.719870215,9.274488845,8.697698027000001,9.98048604,11.79015803,8.083470315,4.721914184,8.140715132,7.645813822999999,8.033601099,7.710768354,9.223688663999999,6.634706668,9.190572728,8.199502165,7.8100640310000005,7.31202607,8.744130222999999,10.62396426,7.489104782,7.8938252570000005,7.691170131,7.113215512999999,6.270400325,9.164107907,8.430530952,8.070670604,9.36761227,7.306613802999999,7.463520334,7.262145841000001,9.472415689,8.512099565,7.748116317999999,7.350913021,7.552726664,9.3656158,7.227369416,9.038512456,8.743435753,6.257960582999999,10.16853366,4.50298887,7.033744771,10.15561848,7.775320245,9.685609587,8.183563103,10.53723586,6.9690332370000005,9.359665965,9.505415048,6.565943400000001,7.655870482999999,8.849253442,0.0
